ts,src_id,dst_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,duration_ms
711,18,21,10.2.0.15,10.2.0.18,53040,5089,UDP,42,27594,2509
712,25,33,10.3.0.10,10.3.0.18,53509,22,TCP,8,10008,929
713,10,7,10.1.0.19,10.1.0.16,20884,221,TCP,43,46827,1220
714,23,17,10.2.0.20,10.2.0.14,37181,5100,UDP,47,42911,4075
715,20,16,10.2.0.17,10.2.0.13,31751,5022,UDP,34,15436,4631
716,21,13,10.2.0.18,10.2.0.10,12537,5050,UDP,39,10881,2739
717,35,17,10.3.0.20,10.2.0.14,59560,22,UDP,11,5335,1111
718,35,36,10.3.0.20,10.3.0.21,59958,22,TCP,50,16450,3797
719,12,5,10.1.0.21,10.1.0.14,34371,114,TCP,38,39330,4558
720,6,7,10.1.0.15,10.1.0.16,39644,174,TCP,32,26880,3176
721,33,36,10.3.0.18,10.3.0.21,52717,22,TCP,5,6445,859
722,26,32,10.3.0.11,10.3.0.17,57291,22,TCP,35,20440,3148
723,26,35,10.3.0.11,10.3.0.20,5973,22,TCP,31,29729,164
724,9,8,10.1.0.18,10.1.0.17,29976,256,TCP,18,7110,4129
725,21,19,10.2.0.18,10.2.0.16,59276,5053,UDP,29,39092,3428
726,1,12,10.1.0.10,10.1.0.21,31290,245,TCP,49,57967,1979
727,17,20,10.2.0.14,10.2.0.17,42806,5071,UDP,32,4000,2772
728,7,12,10.1.0.16,10.1.0.21,9510,85,UDP,35,11340,368
729,12,8,10.1.0.21,10.1.0.17,38368,278,UDP,37,11100,4351
730,20,22,10.2.0.17,10.2.0.19,53777,5027,UDP,11,12793,2333
731,16,24,10.2.0.13,10.2.0.21,3354,5015,UDP,28,11984,3405
732,33,31,10.3.0.18,10.3.0.16,56379,22,TCP,4,1032,4197
733,31,32,10.3.0.16,10.3.0.17,16597,22,TCP,22,12056,4780
734,34,35,10.3.0.19,10.3.0.20,55329,22,TCP,45,12105,1492
735,6,10,10.1.0.15,10.1.0.19,15768,217,TCP,28,30464,1691
736,8,5,10.1.0.17,10.1.0.14,47291,266,ICMP,21,15918,238
737,7,2,10.1.0.16,10.1.0.11,49219,162,TCP,23,18561,562
738,28,33,10.3.0.13,10.3.0.18,56651,22,UDP,24,34512,1120
739,21,23,10.2.0.18,10.2.0.20,57581,5037,UDP,31,8835,4444
740,20,7,10.2.0.17,10.1.0.16,49049,5100,UDP,13,1872,2063
741,7,9,10.1.0.16,10.1.0.18,62504,334,UDP,20,17200,2358
742,1,12,10.1.0.10,10.1.0.21,53602,273,TCP,19,3629,219
743,16,22,10.2.0.13,10.2.0.19,46805,5011,TCP,17,17918,3640
744,32,25,10.3.0.17,10.3.0.10,48708,22,TCP,48,34992,4636
745,36,31,10.3.0.21,10.3.0.16,18314,22,TCP,22,8162,4444
746,14,7,10.2.0.11,10.1.0.16,32528,5017,UDP,2,2044,3021
747,11,8,10.1.0.20,10.1.0.17,42609,280,TCP,43,29111,2957
748,29,31,10.3.0.14,10.3.0.16,57785,22,TCP,33,22407,4492
749,18,17,10.2.0.15,10.2.0.14,14080,5002,ICMP,8,1584,72
750,1,29,10.1.0.10,10.3.0.14,41510,325,TCP,17,4369,4273
751,11,3,10.1.0.20,10.1.0.12,16066,127,TCP,4,1200,2753
752,30,34,10.3.0.15,10.3.0.19,62113,22,TCP,7,7259,1800
753,30,33,10.3.0.15,10.3.0.18,18780,22,TCP,41,43214,2355
754,14,22,10.2.0.11,10.2.0.19,65399,5071,UDP,28,29092,4339
755,14,24,10.2.0.11,10.2.0.21,53648,5028,UDP,1,1272,3208
756,27,29,10.3.0.12,10.3.0.14,9060,22,TCP,35,28700,4290
757,18,36,10.2.0.15,10.3.0.21,30570,5030,UDP,19,21375,2687
758,34,28,10.3.0.19,10.3.0.13,2136,22,UDP,49,64827,1811
759,33,20,10.3.0.18,10.2.0.17,41376,22,UDP,26,16458,3002
760,25,28,10.3.0.10,10.3.0.13,25191,22,TCP,38,28500,4189
761,17,18,10.2.0.14,10.2.0.15,46497,5092,UDP,37,37148,3181
762,3,29,10.1.0.12,10.3.0.14,38931,105,ICMP,15,6660,1652
763,28,25,10.3.0.13,10.3.0.10,2120,22,ICMP,41,34399,977
764,4,7,10.1.0.13,10.1.0.16,8943,335,UDP,50,22700,4655
765,24,14,10.2.0.21,10.2.0.11,48090,5027,UDP,48,9024,2302
766,18,24,10.2.0.15,10.2.0.21,44074,5033,UDP,17,17578,2974
767,36,23,10.3.0.21,10.2.0.20,7496,22,TCP,30,10470,4130
768,7,3,10.1.0.16,10.1.0.12,8460,238,UDP,25,35950,4049
769,11,7,10.1.0.20,10.1.0.16,15997,152,TCP,49,25823,2922
770,5,6,10.1.0.14,10.1.0.15,25877,340,TCP,10,13240,3193
771,33,29,10.3.0.18,10.3.0.14,12686,22,TCP,44,12100,4173
772,21,23,10.2.0.18,10.2.0.20,52752,5055,UDP,5,6720,4689
773,12,22,10.1.0.21,10.2.0.19,44803,343,TCP,9,11286,655
774,32,36,10.3.0.17,10.3.0.21,48931,22,TCP,28,20384,2207
775,24,17,10.2.0.21,10.2.0.14,21346,5086,UDP,36,48312,2839
776,6,5,10.1.0.15,10.1.0.14,45166,90,TCP,20,20660,2517
777,1,16,10.1.0.10,10.2.0.13,63242,140,TCP,12,7356,1328
778,25,34,10.3.0.10,10.3.0.19,59597,22,TCP,16,3536,3446
779,16,22,10.2.0.13,10.2.0.19,32487,5089,UDP,18,10764,566
780,26,7,10.3.0.11,10.1.0.16,38553,22,TCP,18,3600,3183
781,35,33,10.3.0.20,10.3.0.18,24607,22,TCP,32,10208,4469
782,12,1,10.1.0.21,10.1.0.10,28423,245,UDP,14,13804,4534
783,11,3,10.1.0.20,10.1.0.12,27323,251,ICMP,18,25992,2153
784,35,36,10.3.0.20,10.3.0.21,8516,22,ICMP,19,16948,1613
785,8,11,10.1.0.17,10.1.0.20,59799,374,TCP,16,23344,3682
786,2,10,10.1.0.11,10.1.0.19,21065,320,TCP,39,22659,4353
787,32,30,10.3.0.17,10.3.0.15,25971,22,TCP,29,30479,4519
788,5,4,10.1.0.14,10.1.0.13,15434,143,TCP,46,29072,3753
789,24,14,10.2.0.21,10.2.0.11,5128,5099,UDP,22,3718,1687
790,29,26,10.3.0.14,10.3.0.11,13725,22,TCP,15,16785,2694
791,28,33,10.3.0.13,10.3.0.18,48320,22,TCP,39,46176,4271
792,2,5,10.1.0.11,10.1.0.14,16296,370,TCP,13,3497,3731
793,23,20,10.2.0.20,10.2.0.17,41290,5077,UDP,50,65900,965
794,7,35,10.1.0.16,10.3.0.20,11486,281,TCP,34,44948,3396
795,11,9,10.1.0.20,10.1.0.18,30000,145,TCP,17,10795,2859
796,19,14,10.2.0.16,10.2.0.11,22416,5088,ICMP,3,1965,3650
797,8,6,10.1.0.17,10.1.0.15,52221,167,TCP,35,46235,3583
798,15,13,10.2.0.12,10.2.0.10,29429,5002,UDP,50,34600,971
799,4,3,10.1.0.13,10.1.0.12,21901,226,TCP,18,24102,4535
800,11,3,10.1.0.20,10.1.0.12,36337,341,TCP,7,2877,873
801,33,36,10.3.0.18,10.3.0.21,53792,22,TCP,42,44184,516
802,3,12,10.1.0.12,10.1.0.21,1194,178,TCP,32,34528,3945
803,20,14,10.2.0.17,10.2.0.11,64484,5006,UDP,37,45140,4205
804,9,7,10.1.0.18,10.1.0.16,9998,243,TCP,23,22310,1083
805,6,19,10.1.0.15,10.2.0.16,23076,287,TCP,19,13661,658
806,16,23,10.2.0.13,10.2.0.20,11183,5082,TCP,13,7085,1914
807,7,4,10.1.0.16,10.1.0.13,20533,127,UDP,32,23936,3157
808,19,23,10.2.0.16,10.2.0.20,48466,5035,UDP,40,18960,339
809,12,14,10.1.0.21,10.2.0.11,20203,167,TCP,33,16401,4736
810,36,34,10.3.0.21,10.3.0.19,13391,22,ICMP,15,12525,1488
811,32,16,10.3.0.17,10.2.0.13,24583,22,TCP,50,29550,3219
812,3,10,10.1.0.12,10.1.0.19,51400,325,TCP,5,1800,4098
813,10,11,10.1.0.19,10.1.0.20,53133,274,TCP,44,10780,2009
814,34,2,10.3.0.19,10.1.0.11,29347,22,ICMP,4,668,1618
815,2,5,10.1.0.11,10.1.0.14,64683,363,TCP,7,2268,3633
816,23,16,10.2.0.20,10.2.0.13,13338,5046,TCP,45,43335,3080
817,35,27,10.3.0.20,10.3.0.12,8630,22,TCP,22,9152,1156
818,30,33,10.3.0.15,10.3.0.18,31901,22,TCP,3,2991,1898
819,18,19,10.2.0.15,10.2.0.16,2628,5018,UDP,15,11310,4548
820,7,1,10.1.0.16,10.1.0.10,25087,134,TCP,45,49545,1572
821,5,12,10.1.0.14,10.1.0.21,27482,331,TCP,14,17500,3593
822,12,27,10.1.0.21,10.3.0.12,54226,344,TCP,42,59682,1923
823,2,8,10.1.0.11,10.1.0.17,25336,87,TCP,20,18100,4221
824,30,35,10.3.0.15,10.3.0.20,7114,22,TCP,25,15225,2488
825,24,16,10.2.0.21,10.2.0.13,15168,5069,TCP,12,3984,581
826,12,7,10.1.0.21,10.1.0.16,2375,113,TCP,24,34296,3004
827,29,31,10.3.0.14,10.3.0.16,59688,22,TCP,42,37170,4605
828,8,2,10.1.0.17,10.1.0.11,53240,251,TCP,36,50544,4105
829,18,20,10.2.0.15,10.2.0.17,64014,5069,UDP,37,7548,2891
830,30,27,10.3.0.15,10.3.0.12,9575,22,TCP,29,34249,2070
831,8,5,10.1.0.17,10.1.0.14,7462,421,TCP,22,2046,4085
832,18,13,10.2.0.15,10.2.0.10,12547,5017,UDP,16,4656,1427
833,2,1,10.1.0.11,10.1.0.10,46664,365,TCP,10,4290,1970
834,16,17,10.2.0.13,10.2.0.14,37254,5035,ICMP,32,8768,4170
835,25,35,10.3.0.10,10.3.0.20,20429,22,TCP,38,33668,898
836,32,25,10.3.0.17,10.3.0.10,24432,22,TCP,27,25920,3051
837,18,13,10.2.0.15,10.2.0.10,35280,5100,TCP,34,35632,4771
838,8,1,10.1.0.17,10.1.0.10,44342,126,TCP,21,6006,1407
839,27,31,10.3.0.12,10.3.0.16,58960,22,ICMP,30,41850,2034
840,19,21,10.2.0.16,10.2.0.18,35837,5047,UDP,24,31248,2817
841,23,24,10.2.0.20,10.2.0.21,58481,5000,UDP,32,17088,4662
842,31,32,10.3.0.16,10.3.0.17,43620,22,TCP,42,8946,3930
843,5,10,10.1.0.14,10.1.0.19,19077,234,TCP,31,27311,3616
844,6,4,10.1.0.15,10.1.0.13,6203,210,TCP,7,9513,2258
845,18,21,10.2.0.15,10.2.0.18,32148,5007,UDP,35,41895,3958
846,31,33,10.3.0.16,10.3.0.18,30613,22,TCP,44,9900,2961
847,36,30,10.3.0.21,10.3.0.15,51500,22,TCP,19,22553,2828
848,12,10,10.1.0.21,10.1.0.19,4134,435,TCP,9,3771,3203
849,5,9,10.1.0.14,10.1.0.18,54896,303,TCP,13,3666,1379
850,19,1,10.2.0.16,10.1.0.10,20818,5058,ICMP,39,24882,1854
851,19,17,10.2.0.16,10.2.0.14,13481,5080,ICMP,3,3096,402
852,29,35,10.3.0.14,10.3.0.20,39958,22,TCP,38,24130,4308
853,35,33,10.3.0.20,10.3.0.18,41307,22,UDP,13,12922,1171
854,1,6,10.1.0.10,10.1.0.15,58807,159,TCP,23,28451,4464
855,34,19,10.3.0.19,10.2.0.16,14294,22,TCP,16,12368,3704
856,34,28,10.3.0.19,10.3.0.13,8654,22,TCP,32,2624,3341
857,32,30,10.3.0.17,10.3.0.15,27872,22,TCP,27,21168,4515
858,14,13,10.2.0.11,10.2.0.10,54006,5093,UDP,39,44694,194
859,10,2,10.1.0.19,10.1.0.11,42565,172,UDP,15,10140,3575
860,32,28,10.3.0.17,10.3.0.13,17871,22,TCP,20,8400,2880
861,12,1,10.1.0.21,10.1.0.10,35878,292,TCP,9,3537,2012
862,29,25,10.3.0.14,10.3.0.10,47236,22,TCP,19,8550,876
863,14,24,10.2.0.11,10.2.0.21,49886,5006,ICMP,7,5390,1946
864,29,21,10.3.0.14,10.2.0.18,26499,22,TCP,44,41932,4352
865,5,6,10.1.0.14,10.1.0.15,21403,345,TCP,29,38135,2590
866,21,24,10.2.0.18,10.2.0.21,7858,5007,UDP,40,53600,3651
867,9,10,10.1.0.18,10.1.0.19,51518,237,UDP,30,42600,1393
868,3,16,10.1.0.12,10.2.0.13,46183,279,TCP,25,28725,3346
869,13,23,10.2.0.10,10.2.0.20,16174,5020,UDP,5,495,1885
870,16,22,10.2.0.13,10.2.0.19,26018,5049,ICMP,10,8400,2978
871,16,11,10.2.0.13,10.1.0.20,46911,5093,ICMP,13,4927,2441
872,35,36,10.3.0.20,10.3.0.21,50231,22,TCP,13,18109,1877
873,21,12,10.2.0.18,10.1.0.21,58365,5048,TCP,9,4077,1485
874,18,23,10.2.0.15,10.2.0.20,40453,5079,UDP,50,24150,3374
875,16,15,10.2.0.13,10.2.0.12,13046,5008,TCP,27,23409,4263
876,18,17,10.2.0.15,10.2.0.14,58697,5035,UDP,50,12400,3758
877,21,18,10.2.0.18,10.2.0.15,5386,5026,UDP,33,41844,4909
878,32,30,10.3.0.17,10.3.0.15,20486,22,TCP,36,38268,1523
879,29,26,10.3.0.14,10.3.0.11,48622,22,TCP,37,41440,1167
880,6,3,10.1.0.15,10.1.0.12,32674,408,TCP,4,772,3720
881,4,6,10.1.0.13,10.1.0.15,45771,134,TCP,15,9780,4233
882,6,3,10.1.0.15,10.1.0.12,9044,386,TCP,37,45214,2071
883,9,8,10.1.0.18,10.1.0.17,25103,398,TCP,20,14740,2604
884,27,25,10.3.0.12,10.3.0.10,56898,22,TCP,28,15428,1017
885,29,25,10.3.0.14,10.3.0.10,33318,22,TCP,28,23520,2589
886,36,35,10.3.0.21,10.3.0.20,1757,22,TCP,42,14784,189
887,22,13,10.2.0.19,10.2.0.10,54714,5089,UDP,9,3519,382
888,9,10,10.1.0.18,10.1.0.19,13015,382,TCP,25,13800,3926
889,26,32,10.3.0.11,10.3.0.17,4792,22,ICMP,10,1370,4048
890,24,23,10.2.0.21,10.2.0.20,51614,5036,UDP,46,26174,3824
891,36,35,10.3.0.21,10.3.0.20,9233,22,TCP,19,15732,2772
892,27,31,10.3.0.12,10.3.0.16,56404,22,TCP,6,3432,1501
893,14,7,10.2.0.11,10.1.0.16,44462,5076,UDP,22,17358,288
894,15,20,10.2.0.12,10.2.0.17,30510,5062,UDP,40,29840,2042
895,7,21,10.1.0.16,10.2.0.18,11118,97,TCP,3,1212,147
896,36,29,10.3.0.21,10.3.0.14,19037,22,TCP,36,48852,1705
897,12,8,10.1.0.21,10.1.0.17,24142,433,TCP,24,22008,2402
898,6,22,10.1.0.15,10.2.0.19,52862,93,TCP,31,21762,1188
899,1,2,10.1.0.10,10.1.0.11,31826,316,TCP,48,54096,367
900,14,21,10.2.0.11,10.2.0.18,14509,5039,UDP,15,14490,2728
901,31,34,10.3.0.16,10.3.0.19,57397,22,UDP,36,6336,2320
902,20,24,10.2.0.17,10.2.0.21,31465,5051,UDP,19,12103,2117
903,35,26,10.3.0.20,10.3.0.11,37430,22,TCP,47,25991,609
904,24,20,10.2.0.21,10.2.0.17,36535,5050,ICMP,34,21454,4965
905,10,11,10.1.0.19,10.1.0.20,3378,224,TCP,22,18810,2222
906,33,25,10.3.0.18,10.3.0.10,57092,22,TCP,44,25168,782
907,1,20,10.1.0.10,10.2.0.17,61123,145,TCP,27,29889,2702
908,19,34,10.2.0.16,10.3.0.19,21319,5080,TCP,49,57575,2531
909,17,15,10.2.0.14,10.2.0.12,53447,5025,ICMP,31,38533,847
910,24,21,10.2.0.21,10.2.0.18,22677,5026,UDP,23,32890,1261
911,27,31,10.3.0.12,10.3.0.16,31540,22,TCP,23,4439,4125
912,12,10,10.1.0.21,10.1.0.19,33154,217,TCP,9,3555,1827
913,24,20,10.2.0.21,10.2.0.17,10427,5006,UDP,21,29862,4343
914,29,25,10.3.0.14,10.3.0.10,17317,22,TCP,24,25224,2822
915,29,30,10.3.0.14,10.3.0.15,17843,22,TCP,17,9350,2126
916,7,5,10.1.0.16,10.1.0.14,52512,210,TCP,12,14244,3504
917,8,2,10.1.0.17,10.1.0.11,24149,195,TCP,21,2793,1832
918,32,31,10.3.0.17,10.3.0.16,22971,22,UDP,49,51842,3960
919,18,22,10.2.0.15,10.2.0.19,27385,5015,UDP,37,45880,1977
920,22,17,10.2.0.19,10.2.0.14,5744,5084,UDP,15,18825,4641
921,4,7,10.1.0.13,10.1.0.16,51941,195,TCP,26,4212,3713
922,2,6,10.1.0.11,10.1.0.15,45376,301,TCP,41,14309,3582
923,8,4,10.1.0.17,10.1.0.13,63126,111,TCP,5,5175,791
924,35,14,10.3.0.20,10.2.0.11,35070,22,TCP,48,43680,3932
925,32,27,10.3.0.17,10.3.0.12,47093,22,TCP,20,7240,4590
926,21,4,10.2.0.18,10.1.0.13,44316,5015,UDP,37,26714,2797
927,8,2,10.1.0.17,10.1.0.11,7834,418,UDP,20,26480,1004
928,21,22,10.2.0.18,10.2.0.19,10077,5020,TCP,12,12168,1992
929,17,13,10.2.0.14,10.2.0.10,58081,5021,TCP,20,9520,4201
930,36,33,10.3.0.21,10.3.0.18,8826,22,TCP,38,21128,4794
931,30,34,10.3.0.15,10.3.0.19,13127,22,TCP,37,29415,2899
932,2,10,10.1.0.11,10.1.0.19,53100,217,TCP,30,32100,2249
933,16,22,10.2.0.13,10.2.0.19,61970,5091,UDP,41,36982,2531
934,35,28,10.3.0.20,10.3.0.13,35245,22,TCP,3,2358,2712
935,31,30,10.3.0.16,10.3.0.15,53090,22,TCP,30,20190,3691
936,10,3,10.1.0.19,10.1.0.12,47042,338,TCP,39,12090,1841
937,10,2,10.1.0.19,10.1.0.11,14658,130,TCP,46,8694,2285
938,7,18,10.1.0.16,10.2.0.15,17580,317,TCP,24,26832,4141
939,5,10,10.1.0.14,10.1.0.19,30249,80,TCP,14,1946,3156
940,34,31,10.3.0.19,10.3.0.16,22722,22,TCP,17,4369,3252
941,13,19,10.2.0.10,10.2.0.16,39462,5046,UDP,49,52528,3616
942,7,1,10.1.0.16,10.1.0.10,40279,334,TCP,27,2700,1943
943,11,12,10.1.0.20,10.1.0.21,27265,393,TCP,18,16452,4087
944,15,20,10.2.0.12,10.2.0.17,27111,5011,UDP,23,19895,2495
945,11,26,10.1.0.20,10.3.0.11,49292,428,TCP,27,4293,691
946,12,1,10.1.0.21,10.1.0.10,29943,386,TCP,39,25701,4046
947,17,21,10.2.0.14,10.2.0.18,23241,5042,UDP,26,22698,1946
948,30,28,10.3.0.15,10.3.0.13,19915,22,TCP,4,5568,1488
949,15,18,10.2.0.12,10.2.0.15,14809,5033,ICMP,31,16461,2319
950,36,33,10.3.0.21,10.3.0.18,46420,22,TCP,34,7174,1978
951,23,15,10.2.0.20,10.2.0.12,32592,5080,UDP,45,63900,388
952,15,22,10.2.0.12,10.2.0.19,38805,5065,UDP,41,26363,803
953,12,4,10.1.0.21,10.1.0.13,37049,221,TCP,35,46515,4280
954,35,27,10.3.0.20,10.3.0.12,39610,22,TCP,46,42734,763
955,5,10,10.1.0.14,10.1.0.19,34125,221,TCP,39,11622,896
956,31,25,10.3.0.16,10.3.0.10,37798,22,TCP,40,23320,2038
957,1,15,10.1.0.10,10.2.0.12,34702,423,TCP,39,7176,3850
958,4,12,10.1.0.13,10.1.0.21,11060,322,TCP,8,2072,1099
959,30,18,10.3.0.15,10.2.0.15,31085,22,TCP,15,15870,395
960,25,35,10.3.0.10,10.3.0.20,54601,22,TCP,42,51366,3315
961,8,19,10.1.0.17,10.2.0.16,2198,274,ICMP,3,1212,2586
962,22,15,10.2.0.19,10.2.0.12,33130,5083,UDP,34,13124,3785
963,18,21,10.2.0.15,10.2.0.18,31291,5056,ICMP,42,53424,4150
964,21,13,10.2.0.18,10.2.0.10,56527,5012,UDP,33,6336,1153
965,25,30,10.3.0.10,10.3.0.15,63868,22,TCP,4,684,877
966,32,25,10.3.0.17,10.3.0.10,49471,22,TCP,43,36249,1552
967,30,26,10.3.0.15,10.3.0.11,53225,22,TCP,31,9858,694
968,33,29,10.3.0.18,10.3.0.14,5315,22,TCP,45,21735,4507
969,11,8,10.1.0.20,10.1.0.17,5272,138,TCP,23,17043,4478
970,15,19,10.2.0.12,10.2.0.16,16544,5100,UDP,38,41572,1159
971,8,15,10.1.0.17,10.2.0.12,61283,101,UDP,44,42900,4573
972,8,12,10.1.0.17,10.1.0.21,13817,238,ICMP,11,5522,3947
973,16,13,10.2.0.13,10.2.0.10,63668,5003,UDP,45,28890,620
974,3,6,10.1.0.12,10.1.0.15,23870,391,TCP,43,48031,2807
975,12,13,10.1.0.21,10.2.0.10,46625,318,UDP,48,56592,2761
976,28,32,10.3.0.13,10.3.0.17,25767,22,ICMP,43,18361,1146
977,35,25,10.3.0.20,10.3.0.10,1277,22,TCP,11,1518,394
978,1,10,10.1.0.10,10.1.0.19,46901,371,TCP,37,15725,2448
979,9,7,10.1.0.18,10.1.0.16,13106,313,TCP,19,17993,4700
980,9,1,10.1.0.18,10.1.0.10,44822,433,TCP,23,19550,1282
981,27,32,10.3.0.12,10.3.0.17,59137,22,TCP,39,13221,2424
982,26,31,10.3.0.11,10.3.0.16,36267,22,TCP,34,38080,2820
983,20,24,10.2.0.17,10.2.0.21,38336,5065,UDP,28,18844,3511
984,7,6,10.1.0.16,10.1.0.15,24265,360,TCP,33,33825,1391
985,10,4,10.1.0.19,10.1.0.13,64606,341,TCP,8,4808,4427
986,13,21,10.2.0.10,10.2.0.18,56974,5048,UDP,28,5824,4507
987,1,14,10.1.0.10,10.2.0.11,43328,425,TCP,12,11364,4949
988,24,13,10.2.0.21,10.2.0.10,8087,5033,UDP,32,6400,3489
989,1,5,10.1.0.10,10.1.0.14,17986,135,TCP,31,17205,2091
990,14,29,10.2.0.11,10.3.0.14,8362,5000,UDP,13,12623,376
991,17,24,10.2.0.14,10.2.0.21,41097,5081,UDP,38,16872,4405
992,18,24,10.2.0.15,10.2.0.21,51254,5030,UDP,18,8640,2748
993,14,18,10.2.0.11,10.2.0.15,17978,5081,UDP,30,38340,531
994,11,2,10.1.0.20,10.1.0.11,63483,224,TCP,26,10374,1476
995,23,13,10.2.0.20,10.2.0.10,51232,5061,UDP,37,3367,3450
996,21,23,10.2.0.18,10.2.0.20,15739,5059,UDP,48,11520,4802
997,20,14,10.2.0.17,10.2.0.11,29004,5062,UDP,6,1104,3521
998,30,26,10.3.0.15,10.3.0.11,64596,22,TCP,32,41088,1049
999,21,12,10.2.0.18,10.1.0.21,19239,5014,UDP,12,6168,1091
1000,18,23,10.2.0.15,10.2.0.20,27719,5047,UDP,2,2090,1763
1001,12,6,10.1.0.21,10.1.0.15,36783,109,ICMP,47,34592,1358
1002,7,8,10.1.0.16,10.1.0.17,65373,416,TCP,13,11115,4693
1003,29,31,10.3.0.14,10.3.0.16,33154,22,TCP,28,10416,4590
1004,15,19,10.2.0.12,10.2.0.16,20888,5053,UDP,37,22681,1349
1005,23,17,10.2.0.20,10.2.0.14,23741,5091,UDP,27,27513,203
1006,7,2,10.1.0.16,10.1.0.11,21555,441,ICMP,2,2828,4354
1007,21,16,10.2.0.18,10.2.0.13,4928,5070,UDP,3,354,352
1008,13,22,10.2.0.10,10.2.0.19,15417,5043,UDP,12,11304,3159
1009,2,5,10.1.0.11,10.1.0.14,35247,424,TCP,39,42939,4652
1010,21,20,10.2.0.18,10.2.0.17,9683,5004,UDP,35,38220,161
1011,3,9,10.1.0.12,10.1.0.18,41274,415,TCP,6,1548,2413
1012,36,32,10.3.0.21,10.3.0.17,62564,22,ICMP,36,49716,3237
1013,19,17,10.2.0.16,10.2.0.14,37980,5002,UDP,35,7700,3103
1014,13,26,10.2.0.10,10.3.0.11,16073,5075,UDP,41,52398,2187
1015,29,30,10.3.0.14,10.3.0.15,52744,22,TCP,39,29640,2787
1016,12,7,10.1.0.21,10.1.0.16,39430,415,UDP,36,13500,1065
1017,36,32,10.3.0.21,10.3.0.17,48466,22,TCP,21,13902,3450
1018,31,32,10.3.0.16,10.3.0.17,31709,22,TCP,12,5868,209
1019,35,29,10.3.0.20,10.3.0.14,52979,22,UDP,38,35454,4486
1020,33,35,10.3.0.18,10.3.0.20,25464,22,TCP,4,1756,4298
1021,9,8,10.1.0.18,10.1.0.17,5462,301,TCP,33,42999,2234
1022,14,25,10.2.0.11,10.3.0.10,23972,5000,UDP,4,5296,784
1023,1,2,10.1.0.10,10.1.0.11,43917,294,TCP,15,6735,2511
1024,28,29,10.3.0.13,10.3.0.14,9997,22,TCP,5,3305,1596
1025,20,26,10.2.0.17,10.3.0.11,38191,5099,UDP,14,4354,4963
1026,3,4,10.1.0.12,10.1.0.13,60420,90,TCP,1,384,3470
1027,17,21,10.2.0.14,10.2.0.18,58383,5005,UDP,20,9300,3068
1028,12,3,10.1.0.21,10.1.0.12,17821,174,TCP,6,5778,292
1029,7,6,10.1.0.16,10.1.0.15,56946,147,TCP,47,12643,2420
1030,24,20,10.2.0.21,10.2.0.17,2215,5006,UDP,3,1251,2708
1031,7,12,10.1.0.16,10.1.0.21,35786,276,TCP,13,17979,4842
1032,25,9,10.3.0.10,10.1.0.18,5349,22,TCP,40,21760,2582
1033,6,10,10.1.0.15,10.1.0.19,10141,292,TCP,25,2975,4287
1034,9,8,10.1.0.18,10.1.0.17,44297,147,TCP,45,27855,59
1035,14,23,10.2.0.11,10.2.0.20,1913,5050,TCP,27,24543,3530
1036,29,31,10.3.0.14,10.3.0.16,32523,22,TCP,38,55404,4805
1037,16,3,10.2.0.13,10.1.0.12,17561,5059,ICMP,10,12210,1810
1038,8,7,10.1.0.17,10.1.0.16,42275,188,TCP,9,12627,1824
1039,35,32,10.3.0.20,10.3.0.17,64844,22,TCP,40,19480,2489
1040,18,17,10.2.0.15,10.2.0.14,47923,5043,UDP,12,11976,2012
1041,22,23,10.2.0.19,10.2.0.20,65049,5091,UDP,29,37584,3212
1042,32,27,10.3.0.17,10.3.0.12,45568,22,TCP,26,27430,1475
1043,32,30,10.3.0.17,10.3.0.15,54212,22,TCP,19,11856,3893
1044,33,34,10.3.0.18,10.3.0.19,36803,22,TCP,47,64578,1295
1045,21,15,10.2.0.18,10.2.0.12,62103,5093,UDP,45,47430,1221
1046,26,32,10.3.0.11,10.3.0.17,14425,22,TCP,27,29241,410
1047,22,24,10.2.0.19,10.2.0.21,48466,5032,UDP,34,38080,999
1048,25,18,10.3.0.10,10.2.0.15,5558,22,TCP,18,17604,935
1049,6,10,10.1.0.15,10.1.0.19,28032,89,TCP,45,39915,1341
1050,29,31,10.3.0.14,10.3.0.16,43203,22,TCP,30,23070,1680
1051,19,14,10.2.0.16,10.2.0.11,41919,5049,UDP,16,17312,3462
1052,19,17,10.2.0.16,10.2.0.14,8578,5031,UDP,30,3780,1208
1053,23,17,10.2.0.20,10.2.0.14,43476,5001,UDP,4,1060,2497
1054,30,28,10.3.0.15,10.3.0.13,56637,22,TCP,44,20636,1861
1055,26,29,10.3.0.11,10.3.0.14,44811,22,UDP,36,3348,4265
1056,13,24,10.2.0.10,10.2.0.21,4330,5019,TCP,43,17286,1021
1057,20,12,10.2.0.17,10.1.0.21,49437,5014,UDP,37,4292,1432
1058,36,35,10.3.0.21,10.3.0.20,57030,22,UDP,1,1281,731
1059,26,27,10.3.0.11,10.3.0.12,62676,22,TCP,47,32994,4872
1060,21,22,10.2.0.18,10.2.0.19,6917,5098,UDP,40,42800,3042
1061,5,23,10.1.0.14,10.2.0.20,60165,103,UDP,17,8823,3617
1062,16,13,10.2.0.13,10.2.0.10,44045,5014,UDP,35,48020,2410
1063,15,19,10.2.0.12,10.2.0.16,10168,5007,ICMP,48,39600,329
